time,vertical_speed,horizontal_speed,dist,distance_from_moon,angle,weight,acceleration,dvs,fuel,PID,NN
90,24.000436272023155,816.0540639321512,102331.22338862534,11586.595946082527,58.3,286,1.6050129021467427,24,107.43990855046313,0.0006785013033337371,0.6947571811178925
91,24.000435908988077,814.6885011242358,101516.5348875011,11562.595510173538,58.3,286,1.6074919409305024,24,107.28567245625496,0.0006787107004480698,0.6954358918183406
92,24.000435788923426,813.3208291225825,100703.21405837851,11538.595074384615,58.3,286,1.609975165984517,24,107.13128568827129,0.0006788852286242356,0.6961147770469649
93,24.000435724481825,811.951044365466,99891.26301401303,11514.594638660134,58.3,286,1.61246250802503,24,106.97674820776686,0.0006790244929149739,0.6967938015398799
94,24.00043556812085,810.5791433501086,99080.68387066292,11490.594203092012,58.3,286,1.614953896664039,24,106.82205998382501,0.0006791305250371554,0.6974729320649171
95,24.000435212627043,809.2051226336191,98271.4787480293,11466.593767879385,58.3,286,1.6174492660355626,24,106.6672209929066,0.0006792070425067719,0.6981521391074239
96,24.000434588682573,807.8289788291463,97463.64976920016,11442.593333290703,58.3,286,1.61994855872437,24,106.51223121802475,0.0006792587712002492,0.6988313978786241
97,24.00043366037114,806.4507085986882,96657.19906060147,11418.592899630332,58.3,286,1.6224517281368183,24,106.3570906476957,0.0006792908634615425,0.6995106887420857
98,24.00043241944493,805.0703086438851,95852.12875195759,11394.592467210887,58.3,286,1.6249587395288019,24,106.20179927479495,0.0006793084292912837,0.700189997171377
99,24.000430879060197,803.6877756959383,95048.44097626164,11370.592036331827,58.3,286,1.6274695699476591,24,106.0463570954229,0.0006793161859152497,0.7008693133572922
100,24.00042906755298,802.3031065055773,94246.13786975606,11346.591607264274,58.3,286,1.6299842073585347,24,105.89076410785759,0.0006793182213955304,0.7015486315786877
101,24.000427022683482,800.9162978337708,93445.22157192229,11322.59118024159,58.3,286,1.632502649216967,24,105.73502031164712,0.0006793178609649345,0.7022279494396527
102,24.00042478663937,799.5273464436528,92645.69422547864,11298.59075545495,58.3,286,1.635024900724432,24,105.57912570687152,0.0006793176202695321,0.7029072670599222
103,24.00042240196343,798.1362490939315,91847.5579763847,11274.590333052987,58.3,286,1.6375509729679576,24,105.42308029358422,0.000679319227454835,0.703586586287377
104,24.0004199084651,796.7430025338822,91050.81497385082,11250.589913144522,58.3,286,1.6400808811038023,24,105.26688407142842,0.000679323695583708,0.7042659099829607
105,24.000417341091218,795.347603499885,90255.46737035093,11226.589495803431,58.3,286,1.6426146427028363,24,105.11053703941221,0.0006793314278448302,0.7049452414108055
106,24.00041472866949,793.9500487133708,89461.51732163756,11202.589081074762,58.3,286,1.6451522763349187,24,104.954039195819,0.0006793423400076509,0.7056245837508132
107,24.00041209339784,792.5503348799708,88668.96698675759,11178.588668981365,58.3,286,1.6476938004336519,24,104.79739053822632,0.000679355987176834,0.70630393973799
108,24.00040945093107,791.1484586896328,87877.81852806796,11154.588259530434,58.3,286,1.6502392324528434,24,104.64059106360449,0.0006793716847607463,0.7069833114227507
109,24.000406810910675,789.7444168174545,87088.0741112505,11130.587852719524,58.3,286,1.6527885883024915,24,104.48364076846863,0.0006793886164936417,0.7076627000392444
110,24.00040417779025,788.3382059249975,86299.7359053255,11106.587448541733,58.3,286,1.655341882035279,24,104.32653964905992,0.0006794059250078348,0.7083421059642522
111,24.000401551824364,786.929822661867,85512.80608266364,11082.58704698991,58.3,286,1.6578991257438789,24,104.16928770153586,0.0006794227828269516,0.7090215287470791
112,24.000398930109903,785.5192636673796,84727.28681899626,11058.5866480598,58.3,286,1.6604603296241724,24,104.01188492215401,0.000679438443566637,0.7097009671906458
113,24.000396307592588,784.1065255721775,83943.18029342408,11034.586251752207,58.3,286,1.6630255021587512,24,103.85433130743769,0.0006794522745812575,0.710380419465227
114,24.000393677975545,782.6916049996853,83160.4886884244,11010.585858074232,58.3,286,1.6655946503777395,24,103.6966268543164,0.0006794637733464309,0.7110598832385734
115,24.000391034489425,781.2744985673467,82379.21418985706,10986.585467039742,58.3,286,1.6681677801591306,24,103.53877156023745,0.0006794725704331565,0.7117393558090065
116,24.000388370503508,779.855202887604,81599.35898696946,10962.585078669239,58.3,286,1.6707448965373315,24,103.38076542324785,0.0006794784221880381,0.7124188342311946
117,24.000385679973768,778.4337145686166,80820.92527240084,10938.584692989265,58.3,286,1.6733260039957605,24,103.22260844204853,0.0006794811962259269,0.7130983154274205
118,24.000382957736488,777.0100302147288,80043.9152421861,10914.584310031529,58.3,286,1.675911106726536,24,103.06430061602364,0.0006794808525477306,0.7137777962799683
119,24.00038019966496,775.5841464267187,79268.3310957594,10890.583929831864,58.3,286,1.6785002088468035,24,102.90584194524949,0.0006794774227366006,0.7144572737027048
120,24.000377402712296,774.1560598018613,78494.17503595754,10866.583552429152,58.3,286,1.6810933145669809,24,102.74723243048749,0.0006794709892164171,0.7151367446919212
121,24.00037456486575,772.7257669338492,77721.4492690237,10842.583177864286,58.3,286,1.6836904283108343,24,102.58847207316587,0.0006794616660383092,0.7158162063579595
122,24.000371685038033,771.2932644126114,76950.15600461108,10818.582806179247,58.3,286,1.6862915547907709,24,102.42956087535441,0.0006794495822061597,0.7164956559401656
123,24.000368762919226,769.8585488240675,76180.29745578702,10794.582437416328,58.3,286,1.6888966990441179,24,102.2704988397357,0.0006794348681120755,0.7171750908082777
124,24.00036579880987,768.4216167498512,75411.87583903717,10770.582071617519,58.3,286,1.6915058664375449,24,102.11128596957626,0.0006794176452708483,0.7178545084535485
125,24.000362793452002,766.9824647670301,74644.89337427013,10746.581708824067,58.3,286,1.6941190626472675,24,101.95192226869958,0.0006793980192892827,0.7185339064728378
126,24.000359747870842,765.5410894478428,73879.3522848223,10722.581349076196,58.3,286,1.696736293622559,24,101.79240774146261,0.0006793760757458741,0.7192132825485836
127,24.000356663235934,764.0974873594657,73115.25479746283,10698.580992412959,58.3,286,1.6993575655393718,24,101.63274239273683,0.0006793518785705827,0.7198926344271542
128,24.000353540746836,762.6516550638211,72352.603142399,10674.580638872212,58.3,286,1.7019828847499332,24,101.472926227894,0.00067932547039291,0.7205719598975472
129,24.000350381545537,761.2035891174262,71591.39955328158,10650.580288490666,58.3,286,1.7046122577329565,24,101.31295925279674,0.000679296874364364,0.7212512567719116
130,24.000347186655127,759.7532860712865,70831.6462672103,10626.579941304011,58.3,286,1.7072456910479592,24,101.15284147379339,0.0006792660969220443,0.7219305228688336
131,24.000343956942597,758.3007424708265,70073.34552473947,10602.579597347069,58.3,286,1.7098831912959391,24,100.9925728977165,0.0006792331310799423,0.7226097559999136
132,24.000340693102377,756.8459548558545,69316.49956988361,10578.579256653966,58.3,286,1.7125247650876914,24,100.83215353188452,0.0006791979598636636,0.7232889539597773
133,24.000337395656544,755.3889197605541,68561.11065012305,10554.578919258309,58.3,286,1.7151704190201382,24,100.67158338410545,0.0006791605596048108,0.7239681145193821
134,24.000334064967472,753.9296337134963,67807.18101640955,10530.578585193341,58.3,286,1.7178201596603835,24,100.51086246268214,0.0006791209028843137,0.7246472354222665
135,24.00033070125886,752.4680932376647,67054.71292317189,10506.578254492082,58.3,286,1.7204739935366882,24,100.3499907764184,0.0006790789610097032,0.7253263143832762
136,24.00032730464148,751.0042948504885,66303.7086283214,10482.57792718744,58.3,286,1.7231319271352965,24,100.1889683346253,0.0006790347059531288,0.7260053490892293
137,24.000323875140538,749.5382350638785,65554.17039325752,10458.5776033123,58.3,286,1.7257939669018592,24,100.02779514712749,0.0006789881117450707,0.7266843372009744
138,24.00032041272229,748.0699103842613,64806.100482873255,10434.577282899578,58.3,286,1.728460119246177,24,99.86647122426888,0.0006789391553705545,0.7273632763563449
139,24.000316917318095,746.5993173126103,64059.50116556064,10410.57696598226,58.3,286,1.731130390549098,24,99.70499657691776,0.0006788878172093089,0.7280421641735542
140,24.000313388844848,745.1264523444695,63314.37471321617,10386.576652593416,58.3,286,1.733804787170495,24,99.54337121647123,0.0006788340811222319,0.7287209982546764
141,24.000309827221173,743.6513119699722,62570.7234012462,10362.576342766195,58.3,286,1.7364833154574795,24,99.38159515485869,0.0006787779342559437,0.7293997761889324
142,24.000306232379288,742.1738926738515,61828.549508572345,10338.576036533816,58.3,286,1.739165981752187,24,99.21966840454475,0.000678719366652229,0.7300784955555846
143,24.000302604272783,740.6941909354443,61087.8553176369,10314.575733929543,58.3,286,1.7418527923986606,24,99.05759097853141,0.000678658370749963,0.7307571539263346
144,24.000298942880754,739.2122032286902,60348.64311440821,10290.575434986662,58.3,286,1.7445437537485755,24,98.89536289035976,0.000678594940828308,0.7314357488671629
145,24.00029524820895,737.7279260221246,59610.91518838608,10266.575139738454,58.3,286,1.7472388721656578,24,98.73298415411125,0.0006785290724637547,0.7321142779396267
146,24.0002915202886,736.2413557788685,58874.673832607215,10242.574848218164,58.3,286,1.7499381540288206,24,98.57045478440865,0.0006784607620268858,0.7327927387016536
147,24.000287759173585,734.7524889566158,58139.921343650596,10218.57456045899,58.3,286,1.7526416057341132,24,98.40777479641689,0.0006783900062457934,0.7334711287078994
148,24.000283964936628,733.2613220076184,57406.66002164298,10194.574276494053,58.3,286,1.7553492336956298,24,98.24494420584374,0.0006783168018600125,0.7341494455097595
149,24.000280137664994,731.7678513786713,56674.892170264306,10170.573996356388,58.3,286,1.7580610443455953,24,98.08196302894056,0.0006782411453587141,0.7348276866551182
150,24.00027627745617,730.2720735110963,55944.620096753206,10146.573720078932,58.3,286,1.7607770441338206,24,97.91883128250313,0.0006781630328044308,0.7355058496879227
151,24.000272384413847,728.7739848407284,55215.84611191248,10122.573447694518,58.3,286,1.763497239526737,24,97.75554898387242,0.0006780824597361538,0.7361839321476588
152,24.000268458644427,727.2735817979004,54488.57253011458,10098.573179235873,58.3,286,1.7662216370061898,24,97.59211615093564,0.0006779994211331959,0.736861931568792
153,24.000264500254165,725.7708608074304,53762.80166930715,10074.572914735618,58.3,286,1.7689502430681414,24,97.42853280212736,0.000677913911430355,0.7375398454802223
154,24.000260509347015,724.2658182886096,53038.53585101854,10050.572654226271,58.3,286,1.7716830642214054,24,97.26479895643075,0.0006778259245710817,0.7382176714047934
155,24.000256486023158,722.7584506551916,52315.777400363346,10026.572397740249,58.3,286,1.7744201069865004,24,97.10091463337889,0.0006777354540822337,0.7388954068588757
156,24.00025243037812,721.248754315382,51594.52864604796,10002.57214530987,58.3,286,1.777161377894684,24,96.93687985305623,0.0006776424931576598,0.7395730493520334
157,24.000248342502434,719.7367256718298,50874.791920376134,9978.571896967367,58.3,286,1.7799068834871756,24,96.77269463610007,0.0006775470347520591,0.7402505963867855
158,24.000244222481705,718.2223611216186,50156.569559254516,9954.571652744886,58.3,286,1.7826566303146112,24,96.6083590037022,0.0006774490716582268,0.7409280454584437
159,24.00024007039697,716.7056570562585,49439.86390219826,9930.57141267449,58.3,286,1.7854106249366726,24,96.44387297761043,0.0006773485965869728,0.7416053940550307
160,24.00023588632526,715.1866098616786,48724.67729233658,9906.571176788164,58.3,286,1.7881688739219161,24,96.2792365801302,0.0006772456022211997,0.7422826396572518
161,24.000231670340273,713.6652159182195,48011.01207641836,9882.570945117825,58.3,286,1.790931383847723,24,96.11444983412629,0.000677140081268335,0.7429597797385201
162,24.00022742251305,712.1414716006257,47298.870604817734,9858.570717695311,58.3,286,1.7936981613003833,24,95.94951276302434,0.0006770320264858238,0.743636811765006
163,24.00022314291265,710.6153732780379,46588.2552315397,9834.570494552398,58.3,286,1.796469212875236,24,95.78442539081252,0.0006769214307083892,0.7443137331957144
164,24.000218831606734,709.0869173139853,45879.16831422571,9810.570275720791,58.3,286,1.7992445451768795,24,95.61918774204307,0.0006768082868508802,0.7449905414825653
165,24.000214488662053,707.5561000663781,45171.61221415933,9786.570061232129,58.3,286,1.8020241648193853,24,95.45379984183394,0.0006766925879089928,0.7456672340704743
166,24.000210114144835,706.0229178874991,44465.58929627183,9762.569851117983,58.3,286,1.8048080784265192,24,95.28826171587029,0.0006765743269564143,0.7463438083974308
167,24.000205708121058,704.4873671239956,43761.10192914783,9738.569645409862,58.3,286,1.8075962926319542,24,95.12257339040606,0.0006764534971298263,0.7470202618945606
168,24.00020127065662,702.9494441168706,43058.15248503096,9714.569444139204,58.3,286,1.8103888140794453,24,94.95673489226547,0.0006763300916173704,0.747696591986178
169,24.000196801817435,701.4091452014748,42356.74333982948,9690.569247337387,58.3,286,1.8131856494229812,24,94.79074624884454,0.000676204103645151,0.7483727960898231
170,24.000192301669426,699.8664667074975,41656.87687312198,9666.569055035718,58.3,286,1.8159868053269024,24,94.6246074881126,0.0006760755264611823,0.7490488716162843
171,24.000187770278515,698.3214049589578,40958.555468163024,9642.56886726544,58.3,286,1.8187922884659775,24,94.45831863861379,0.000675944353327997,0.7497248159696123
172,24.00018320771054,696.7739562741962,40261.781511888825,9618.56868405773,58.3,286,1.8216021055254659,24,94.29187972946853,0.0006758105775088356,0.7504006265471211
173,24.00017861403115,695.2241169658648,39566.55739492296,9594.568505443698,58.3,286,1.8244162632011456,24,94.12529079037508,0.0006756741922602029,0.7510763007393814
174,24.00017398930573,693.6718833409194,38872.88551158204,9570.568331454393,58.3,286,1.8272347681993215,24,93.95855185161093,0.0006755351908288009,0.7517518359302101
175,24.000169333599278,692.1172517006096,38180.76825988143,9546.568162120793,58.3,286,1.8300576272368272,24,93.79166294403443,0.0006753935664443104,0.7524272294966544
176,24.00016464697634,690.5602183404703,37490.20804154096,9522.567997473818,58.3,286,1.83288484704101,24,93.62462409908618,0.0006752493123226645,0.7531024788089771
177,24.000159929500924,689.0007795503128,36801.20726199065,9498.567837544317,58.3,286,1.8357164343497219,24,93.45743534879058,0.0006751024216603444,0.7537775812306374
178,24.00015518123644,687.4389316142158,36113.76833037643,9474.56768236308,58.3,286,1.8385523959112957,24,93.29009672575738,0.0006749528876384644,0.7544525341182758
179,24.000150402245673,685.8746708105162,35427.89365956591,9450.567531960834,58.3,286,1.8413927384845357,24,93.12260826318312,0.0006748007034247159,0.7551273348217006
180,24.000145592590744,684.3079934118008,34743.58566615411,9426.567386368244,58.3,286,1.8442374688387055,24,92.9549699948527,0.0006746458621725996,0.7558019806838732
181,24.000140752333117,682.7388956848968,34060.846770469216,9402.567245615912,58.3,286,1.8470865937535201,24,92.78718195514088,0.0006744883570276225,0.7564764690409008
182,24.00013588153359,681.167373890863,33379.67939657835,9378.567109734378,58.3,286,1.8499401200191503,24,92.6192441790138,0.0006743281811271003,0.7571507972220279
183,24.00013098025231,679.5934242849814,32700.08597229337,9354.566978754126,58.3,286,1.852798054436224,24,92.45115670203052,0.0006741653276008119,0.7578249625496287
184,24.00012604854879,678.0170431167478,32022.068929176625,9330.566852705577,58.3,286,1.8556604038158357,24,92.2829195603445,0.000673999789576068,0.7584989623392048
185,24.00012108648192,676.4382266298629,31345.63070254676,9306.566731619096,58.3,286,1.858527174979561,24,92.1145327907052,0.000673831560175963,0.7591727938993807
186,24.000116094110002,674.8569710622238,30670.773731484536,9282.566615524986,58.3,286,1.8613983747594696,24,91.94599643045953,0.0006736606325231765,0.7598464545319039
187,24.000111071490775,673.2732726459146,29997.500458838622,9258.566504453494,58.3,286,1.8642740099981499,24,91.77731051755345,0.0006734869997392344,0.7605199415316432
188,24.000106018681414,671.6871276071977,29325.813331231424,9234.566398434814,58.3,286,1.867154087548727,24,91.60847509053342,0.0006733106549426367,0.7611932521865857
189,24.000100935738573,670.0985321665047,28655.71479906492,9210.566297499076,58.3,286,1.87003861427488,24,91.43949018854799,0.0006731315912542413,0.76186638377784
190,24.00009582271838,668.5074825384277,27987.207316526492,9186.566201676356,58.3,286,1.8729275970508705,24,91.27035585134931,0.0006729498017915659,0.7625393335796316
191,24.00009067967646,666.9139749317098,27320.29334159478,9162.56611099668,58.3,286,1.8758210427615567,24,91.10107211929463,0.0006727652796730424,0.7632120988593046
192,24.000085506667954,665.3180055492369,26654.975336045543,9138.566025490012,58.3,286,1.8787189583024186,24,90.93163903334786,0.0006725780180153112,0.76388467687732
193,24.000080303747502,663.7195705880276,25991.255765457514,9114.565945186265,58.3,286,1.8816213505795771,24,90.7620566350811,0.0006723880099325053,0.7645570648872525
194,24.00007507096928,662.118666239225,25329.13709921829,9090.565870115295,58.3,286,1.8845282265098096,24,90.59232496667613,0.0006721952485405157,0.7652292601357931
195,24.000069808386982,660.5152886880873,24668.621810530203,9066.565800306907,58.3,286,1.887439593020577,24,90.42244407092599,0.0006719997269491717,0.7659012598627423
196,24.000064516053833,658.9094341139786,24009.712376416224,9042.565735790853,58.3,286,1.8903554570500314,24,90.25241399123647,0.0006718014382692071,0.7665730613010114
197,24.00005919402259,657.30109869036,23352.411277725863,9018.56567659683,58.3,286,1.8932758255470399,24,90.08223477162764,0.0006716003756077146,0.7672446616766192
198,24.00005384234555,655.6902785847807,22696.720999141082,8994.565622754486,58.3,286,1.8962007054711991,24,89.91190645673544,0.0006713965320704221,0.7679160582086896
199,24.000048461074545,654.0769699588681,22042.644029182215,8970.565574293412,58.3,286,1.899130103792852,24,89.7414290918131,0.0006711899007592804,0.7685872481094489
200,24.00004305026095,652.4611689683195,21390.182860213896,8946.565531243152,58.3,286,1.9020640274931009,24,89.57080272273281,0.0006709804747755945,0.7692582285842244
201,24.00003760995568,650.8428717628925,20739.339988451004,8922.565493633196,58.3,286,1.9050024835638282,24,89.40002739598711,0.0006707682472169022,0.7699289968314413
202,24.000032140209207,649.222074486396,20090.11791396461,8898.565461492986,58.3,286,1.9079454790077088,24,89.22910315869053,0.0006705532111801079,0.7705995500426215
203,24.00002664107155,647.5987732766808,19442.519140687928,8874.565434851915,58.3,286,1.9108930208382289,24,89.05803005858107,0.0006703353597583639,0.7712698854023798
204,24.000021112592286,645.9729642656308,18796.546176422296,8850.565413739323,58.3,286,1.9138451160796979,24,88.88680814402174,0.0006701146860442055,0.771940000088424
205,24.000015554820553,644.3446435791533,18152.201532843144,8826.565398184503,58.3,286,1.9168017717672698,24,88.71543746400211,0.000669891183127288,0.7726098912715513
206,24.00000996780506,642.71380733717,17509.487725505973,8802.565388216697,58.3,286,1.9197629949469546,24,88.54391806813982,0.0006696648440968157,0.7732795561156481
207,24.000004351594082,641.080451653608,16868.407273852365,8778.565383865103,58.3,286,1.9227287926756398,24,88.37225000668214,0.0006694356620392809,0.7739489917776874
208,23.999998706235477,639.44457263639,16228.962701215974,8754.565385158869,58.3,286,1.925699172021104,24,88.2004333305075,0.0006692036300400428,0.7746181954077275
209,23.999993031776683,637.8061663874258,15591.15653482855,8730.565392127091,58.3,286,1.9286741400620346,24,88.02846809112698,0.0006689687411834864,0.775287164148911
210,23.99998732826472,636.1652290026021,14954.991305825948,8706.565404798826,58.3,286,1.931653703888045,24,87.85635434068593,0.0006687309885506237,0.7759558951374615
211,23.999981595746206,634.5217565717741,14320.469549254174,8682.565423203081,58.3,286,1.9346378705996872,24,87.68409213196541,0.0006684903652239469,0.7766243855026855
212,23.99997583426736,632.8757451787553,13687.593804075419,8658.565447368814,58.3,286,1.9376266473084767,24,87.51168151838382,0.0006682468642837549,0.7772926323669693
213,23.999970043873997,631.2271909013092,13056.36661317411,8634.565477324939,58.3,286,1.9406200411369046,24,87.33912255399835,0.0006680004788080328,0.7779606328457773
214,23.99996422461155,629.576089811139,12426.790523362972,8610.565513100328,58.3,286,1.943618059218453,24,87.16641529350659,0.0006677512018766009,0.7786283840476539
215,23.999958376525054,627.9224379738787,11798.868085389093,8586.565554723802,58.3,286,1.9466207086976202,24,86.993559792248,0.0006674990265648847,0.7792958830742188
216,23.99995249965917,626.2662314490839,11172.601853940008,8562.565602224144,58.3,286,1.9496279967299277,24,86.82055610620553,0.0006672439459493439,0.7799631270201681
217,23.99994659405818,624.6074662902219,10547.994387649787,8538.565655630086,58.3,286,1.9526399304819424,24,86.64740429200705,0.0006669859531062228,0.7806301129732743
218,23.999940659765997,622.9461385446629,9925.048249105124,8514.56571497032,58.3,286,1.9556565171312965,24,86.47410440692698,0.0006667250411100184,0.7812968380143843
219,23.99993469682616,621.28224425367,9303.766004851454,8490.565780273493,58.3,286,1.9586777638667006,24,86.30065650888778,0.0006664612030333671,0.7819632992174177
220,23.99992870528185,619.6157794523904,8684.150225399064,8466.565851568212,58.3,286,1.961703677887959,24,86.12706065646152,0.0006661944319512027,0.7826294936493688
221,23.99992268517589,617.9467401698453,8066.203485229218,8442.565928883036,58.3,286,1.9647342664059946,24,85.95331690887136,0.0006659247209353889,0.7832954183703043
222,23.999916636550747,616.2751224289209,7449.928362800298,8418.566012246485,58.3,286,1.9677695366428578,24,85.77942532599315,0.0006656520630585929,0.7839610704333628
223,23.999910559448544,614.6009222463589,6835.327440553939,8394.566101687036,58.3,286,1.97080949583175,24,85.60538596835694,0.0006653764513929025,0.7846264468847557
224,23.999904453911054,612.9241356327468,6222.403304921192,8370.566197233125,58.3,286,1.9738541512170371,24,85.43119889714852,0.0006650978790090103,0.7852915447637647
225,23.999898319979707,611.2447585925086,5611.158546328684,8346.566298913145,58.3,286,1.9769035100542678,24,85.25686417421096,0.0006648163389778171,0.7859563611027426
